"domain","collect","tags_str"
"000turtali4.email","1612569600","['spam']"
"00439632890395435423.com","1612569600","['generic', 'phishing']"
"02-services-updateinfo.com","1612569600","['generic', 'phishing']"
"0377huishou.com","1612569600","['generic']"
"0536wfwl.com","1612569600","['generic']"
"0699abstract6.com","1612569600","['generic']"
"0912836586576325405.com","1612569600","['generic', 'phishing']"
"0958776347578122090784.com","1612569600","['generic']"
"0ad8b925.ithemeshosting.com.php73-39.lan3-1.websitetestlink.com","1612569600","['generic']"
"0cv1vz.wang","1612569600","['spam']"
"0ne.link","1612569600","['malware']"
"0nteub.wang","1612569600","['spam']"
"1.p4564.com","1612569600","['malware']"
"1001admloja.monster","1612569600","['spam']"
"100wsc.com","1612569600","['generic']"
"103-150-142-17.plesk.page","1612569600","['generic']"
"103-26-205-46.plesk.page","1612569600","['generic']"
"103049878893579832409.com","1612569600","['generic', 'phishing']"
"104-130-253-180.plesk.page","1612569600","['generic']"
"104-248-246-126.plesk.page","1612569600","['generic']"
"104-248-253-152.plesk.page","1612569600","['generic']"
"104-248-43-192.plesk.page","1612569600","['generic']"
"108-61-173-42.plesk.page","1612569600","['generic']"
"108-61-204-240.plesk.page","1612569600","['generic']"
"109-237-208-8.plesk.page","1612569600","['generic']"
"111-90-159-159.plesk.page","1612569600","['generic']"
"111.gai8567.cn","1612569600","['malware']"
"114cmj.com","1612569600","['generic']"
"116-203-255-239.plesk.page","1612569600","['generic']"
"118game.top","1612569600","['generic']"
"11fcc30a79d87.org","1612569600","['generic']"
"1212kk.top","1612569600","['generic']"
"1234.cc","1612569600","['malware']"
"123wf.ml","1612569600","['generic']"
"128bits.cc","1612569600","['malware']"
"13-229-213-57.plesk.page","1612569600","['generic']"
"13-234-33-35.plesk.page","1612569600","['generic']"
"130-185-76-52.plesk.page","1612569600","['generic']"
"13699.wang","1612569600","['spam']"
"14-47-10-235.plesk.page","1612569600","['generic']"
"14e1position5.com","1612569600","['generic']"
"1515kk.top","1612569600","['generic']"
"157-245-121-172.plesk.page","1612569600","['generic']"
"159-69-39-246.plesk.page","1612569600","['generic']"
"1609165293.cds059.se2.hn","1612569600","['malware']"
"1609165625.cds208.se","1612569600","['malware']"
"1609233585.cds017.se2.hn","1612569600","['malware']"
"1609234965.cds038.se2.sc","1612569600","['malware']"
"1609235179.cds001.se2.sc","1612569600","['malware']"
"1609237076.cds021.se","1612569600","['malware']"
"1609238193.cds204.se","1612569600","['malware']"
"1609238221.cds060.se2.hn","1612569600","['malware']"
"1609238230.cds205.se2.sc","1612569600","['malware']"
"1609238453.cds220.se","1612569600","['malware']"
"1609318092.cds020.se","1612569600","['malware']"
"161-35-105-167.plesk.page","1612569600","['generic']"
"161-35-133-224.plesk.page","1612569600","['generic']"
"161-35-140-109.plesk.page","1612569600","['generic']"
"161-35-182-101.plesk.page","1612569600","['generic']"
"161-35-232-89.plesk.page","1612569600","['generic']"
"164-90-176-90.plesk.page","1612569600","['generic']"
"167-114-119-196.plesk.page","1612569600","['generic']"
"17.66.ns.ncloud.site","1612569600","['generic']"
"170293.ddns.net","1612569600","['malware']"
