"domain","collect","tags_str"
"0.tcp.ngrok.io","1594857600","['c2']"
"0.z0o.cn","1594857600","['malware']"
"000-hidro-1.info","1594857600","['malware']"
"000.bbexe.cn","1594857600","['malware']"
"000.btktb.xyz","1594857600","['malware']"
"000000000a0uutlook.weebly.com","1594857600","['malware']"
"0000wa0outlook.weebly.com","1594857600","['malware']"
"0001safeworld0002.000webhostapp.com","1594857600","['malware']"
"000201nets.cloudaccess.host","1594857600","['malware']"
"000a.de","1594857600","['malware']"
"000dmobilt9034.com","1594857600","['malware']"
"000mobility4903.info","1594857600","['malware']"
"000mobility99440.com","1594857600","['malware']"
"000paypal.info","1594857600","['malware']"
"000webhostvk.000webhostapp.com","1594857600","['malware']"
"001420990998183-dot-wetransfer-auth-file-342.appspot.com","1594857600","['malware']"
"002023325085226-dot-charming-sky-2700.appspot.com","1594857600","['malware']"
"0021883.online","1594857600","['malware']"
"002cfcacefd8fb8bef367e32828ba97d.cz.cc","1594857600","['malware']"
"002nuctra02.com","1594857600","['malware']"
"00324il.moonfruit.com","1594857600","['malware']"
"003d6db553fcd8ae426bf76f121e0878-dot-cloud-365-000.el.r.appspot.com","1594857600","['malware']"
"004enttt7682.com","1594857600","['malware']"
"0059868login.com","1594857600","['malware']"
"00658985228255.info","1594857600","['malware']"
"007ligneorange.weebly.com","1594857600","['malware']"
"008753331120.com","1594857600","['malware']"
"0089.cc","1594857600","['malware']"
"009900.us-south.cf.appdomain.cloud","1594857600","['malware']"
"00buofa00.bankofamericaslpemr.com","1594857600","['malware']"
"00mystery00ofyou00.000webhostapp.com","1594857600","['malware']"
"00o-mobility535554.info","1594857600","['malware']"
"01.bbexe.cn","1594857600","['malware']"
"010league0flegends010euw0.000webhostapp.com","1594857600","['malware']"
"011319481.com","1594857600","['malware']"
"0134443.synergyglobal.one","1594857600","['malware']"
"0167189.synergyglobal.one","1594857600","['malware']"
"01982019.com","1594857600","['malware']"
"01accesd-support.com","1594857600","['malware']"
"01ae8702959a481e2fa2dd6306908c0d.cz.cc","1594857600","['malware']"
"01ebjqa9.info","1594857600","['malware']"
"01gouv-1billd.com","1594857600","['malware']"
"01uribev5e605.mxp4037.com","1594857600","['malware']"
"01zph.com","1594857600","['malware']"
"02-update.billing71.com","1594857600","['malware']"
"02-update.billing75.com","1594857600","['malware']"
"02-update.billing76.com","1594857600","['malware']"
"02-update.billing80.com","1594857600","['malware']"
"02-update.billing82.com","1594857600","['malware']"
"02.xn--kprv2p5ncce060cgo9d.cc","1594857600","['malware']"
"020business.com","1594857600","['malware']"
"021oiyzis.ml","1594857600","['malware']"
"02dinero.com","1594857600","['malware']"
"02edmyuoeksu3qwcu.mxp4037.com","1594857600","['malware']"
"02i8g.applesafecausit.com","1594857600","['malware']"
"03.bbexe.cn","1594857600","['malware']"
"032co.uk.c3ul.ru","1594857600","['malware']"
"036469.xmfpj.cn","1594857600","['malware']"
"0365-microsoft.com","1594857600","['malware']"
"0371.0000r.com","1594857600","['malware']"
"03872334.weebly.com","1594857600","['malware']"
"042313929614438-dot-wetransfer-auth-file-342.appspot.com","1594857600","['malware']"
"044-365.net","1594857600","['malware']"
"044586748929278-dot-vui-sgp-cnh.appspot.com","1594857600","['malware']"
"0456862.weebly.com","1594857600","['malware']"
"046699400840456-dot-wetransfer-auth-file-343.appspot.com","1594857600","['malware']"
"04k99snme633jn3lokgso2basj.auiat5.com","1594857600","['malware']"
"05.my03.com","1594857600","['malware']"
"050290.parkingcrew.net","1594857600","['malware']"
"0515.cc","1594857600","['malware']"
"054-365.net","1594857600","['malware']"
"05436774.weebly.com","1594857600","['malware']"
"055b0a9rnge.netlify.com","1594857600","['malware']"
"05693911fbcd662a9fc91d3ef92e0473.icu","1594857600","['malware']"
"05f371696d4d018a795b9754875181de.icu","1594857600","['malware']"
"06.aswenmcxnz.cc","1594857600","['malware']"
"06.sxnmcewocx.cc","1594857600","['malware']"
"06.xn--tbtt2el9lptvffc976c.cc","1594857600","['malware']"
"06.zcvxweqmns.cc","1594857600","['malware']"
"060583754107673-dot-wetransfer-auth-file-341.appspot.com","1594857600","['malware']"
