"domain","collect","tags_str"
"000300.000webhostapp.com","1612310400","['generic']"
"000turtali4.email","1612310400","['spam']"
"001admloja.monster","1612310400","['spam']"
"02billing-updates.com","1612310400","['generic']"
"0377huishou.com","1612310400","['generic']"
"04081950.top","1612310400","['spam']"
"0529b24042b6071580d43d5fce7b473f.co.cc","1612310400","['generic']"
"0536wfwl.com","1612310400","['generic']"
"0699abstract6.com","1612310400","['generic']"
"0ad8b925.ithemeshosting.com.php73-39.lan3-1.websitetestlink.com","1612310400","['generic']"
"0cv1vz.wang","1612310400","['spam']"
"0gorundpoereneratroias.us","1612310400","['spam']"
"0nteub.wang","1612310400","['spam']"
"1.p4564.com","1612310400","['malware']"
"100003058437907497435.com","1612310400","['generic']"
"1001admloja.monster","1612310400","['spam']"
"100wsc.com","1612310400","['generic']"
"1011muirlandsvistaway.com","1612310400","['generic']"
"102rota.ru","1612310400","['generic']"
"1080london.com","1612310400","['generic']"
"111.gai8567.cn","1612310400","['malware']"
"114cmj.com","1612310400","['generic']"
"118game.top","1612310400","['generic']"
"11fcc30a79d87.org","1612310400","['generic']"
"1212kk.top","1612310400","['generic']"
"1234.cc","1612310400","['malware']"
"128bits.cc","1612310400","['malware']"
"13699.wang","1612310400","['spam']"
"1515kk.top","1612310400","['generic']"
"170293.ddns.net","1612310400","['malware']"
"1717kk.top","1612310400","['generic']"
"17199.wang","1612310400","['spam']"
"1955central.monster","1612310400","['spam']"
"19766.wang","1612310400","['spam']"
"19920.com","1612310400","['malware']"
"1998repositor.email","1612310400","['spam']"
"1d65.com","1612310400","['malware']"
"1j32.com","1612310400","['malware']"
"1j37.com","1612310400","['malware']"
"1jdnd4kjfj7.000webhostapp.com","1612310400","['generic']"
"1jpg1host.net16.net","1612310400","['generic']"
"1minuteadvice.com","1612310400","['generic']"
"1q14.com","1612310400","['malware']"
"1teename.com","1612310400","['spam', 'generic']"
"1w91.com","1612310400","['malware']"
"1wani.com","1612310400","['spam']"
"1xbet-win.ru","1612310400","['phishing']"
"2000central.monster","1612310400","['spam']"
"2000kumdo.com","1612310400","['generic']"
"2021-alfa-bank.ru","1612310400","['phishing']"
"2021-alfabankru.ru","1612310400","['phishing']"
"2021central.email","1612310400","['spam']"
"2021descargarflplayer.site","1612310400","['generic']"
"2021franceflplayer.info","1612310400","['generic']"
"2021maquinas.email","1612310400","['spam']"
"2021patriots.com","1612310400","['generic']"
"2021secretaria.email","1612310400","['spam']"
"2121kk.top","1612310400","['generic']"
"21lsunciadghjaytahgsdhjad.us","1612310400","['spam']"
"2222kk.top","1612310400","['generic']"
"234ma.com","1612310400","['generic']"
"242.000webhostapp.com","1612310400","['generic']"
"2424kk.top","1612310400","['generic']"
"247adult.club","1612310400","['spam']"
"24a43291d32598c94ea90c6471b8bcca.co.cc","1612310400","['generic']"
"24creditnalichka.xyz","1612310400","['spam']"
"2525775sf.com","1612310400","['generic']"
"2540dr.ess.aleoklop.ewww.your-hoster.de","1612310400","['generic']"
"291coverup.com","1612310400","['spam']"
"29889.wang","1612310400","['spam', 'generic']"
"2fa-verify.com","1612310400","['generic']"
"2kb053.wang","1612310400","['spam']"
"2lcfo.com","1612310400","['malware', 'generic']"
"2n31.com","1612310400","['malware']"
"2n40.com","1612310400","['malware']"
"2n41.com","1612310400","['malware']"
"2n47.com","1612310400","['malware']"
"2n54.com","1612310400","['malware']"
"2n56.com","1612310400","['malware']"
"2n62.com","1612310400","['malware']"
"2n79.com","1612310400","['malware']"
"2n86.com","1612310400","['malware']"
"2n97.com","1612310400","['malware']"
"2q1wea3rdsf.000webhostapp.com","1612310400","['generic']"
"2scw.net","1612310400","['generic']"
"2teename.com","1612310400","['spam', 'generic']"
"2the10s.net","1612310400","['generic']"
"2webs-go.ru","1612310400","['phishing']"
"2weekjketochallanegsh.us","1612310400","['spam']"
"30b98fa84ca4d130f74f84cae524c9b1.co.cc","1612310400","['generic']"
"31b4bd31fg1x2.org","1612310400","['generic']"
"329cbddba78dfe81f3d62887fb9610f8.co.cc","1612310400","['generic']"
"32f.top","1612310400","['spam']"
"34567k.cc","1612310400","['malware']"
"360view.yphs.ntpc.edu.tw","1612310400","['malware', 'generic']"
"3658898.com","1612310400","['phishing', 'generic']"
"37911.wang","1612310400","['spam']"
"3815.url.246546.com","1612310400","['generic']"
"386f9e87.ithemeshosting.com.php73-39.lan3-1.websitetestlink.com","1612310400","['generic']"
"38811.wang","1612310400","['spam']"
"38memosrydsprojshys.us","1612310400","['spam']"
"3af5494d1305e9c0d86eb10c04440301.co.cc","1612310400","['generic']"
"3afc5ff1c881b281.xyz","1612310400","['malware']"
"3danaimationsjeuyahsdkjah.us","1612310400","['spam']"
"3danimationlearneasileks.us","1612310400","['spam', 'generic']"
"3diliiutiosanimatroias.us","1612310400","['spam']"
"3kc4kaj564.lindahulse.com","1612310400","['malware']"
"4.kuai-go.com","1612310400","['generic']"
"4.tcp.ngrok.io","1612310400","['c2']"
"41120a27v9.edgyheels.com","1612310400","['malware']"
"43dfhdftyr5.000webhostapp.com","1612310400","['generic']"
"46c096ebbbc4bb2c1fe81945860ad351.co.cc","1612310400","['generic']"
"483elements.com","1612310400","['generic']"
"49parallel.ca","1612310400","['generic']"
"4gf9kiny738zry6.net","1612310400","['spam']"
"4southern.com","1612310400","['generic']"
"4teename.com","1612310400","['spam', 'generic']"
"4trd6ewssi66bar.net","1612310400","['spam']"
"5000-alfabonus.ru","1612310400","['phishing']"
"501debn3if.beautybowls.com","1612310400","['malware']"
"50922eba22c3f59b969c57eeb37ffd96.co.cc","1612310400","['generic']"
"51suz.com","1612310400","['generic']"
"5201314.fans","1612310400","['malware']"
"520kjy.com","1612310400","['malware']"
"53ecc2a11582c76c1e69e986073e35ad.co.cc","1612310400","['generic']"
"55braintrainlikc13.us","1612310400","['spam']"
"56859.wang","1612310400","['spam']"
"58555.wang","1612310400","['spam']"
"58776.wang","1612310400","['spam']"
"58789.wang","1612310400","['spam']"
"58865.wang","1612310400","['spam']"
"58965.wang","1612310400","['spam']"
"58969.wang","1612310400","['spam']"
"58986.wang","1612310400","['spam']"
"58mz.club","1612310400","['generic']"
"59576.wang","1612310400","['spam']"
"5ff18b6f5aa6c9cc29bdc71675031a70-dot-valid-chess-298920.oa.r.appspot.com","1612310400","['generic']"
"5minuteebokkcretaorusi.us","1612310400","['spam']"
"6.zhxu.xiefphwsp.com","1612310400","['malware']"
"600s.ru","1612310400","['generic']"
"628cbea9eb2bdecc.xyz","1612310400","['malware']"
"66c7d65833bf6.org","1612310400","['generic']"
"69956.xyz","1612310400","['generic']"
"69toward3.com","1612310400","['generic']"
"6c1maple8.com","1612310400","['generic']"
"6ie938i69mykuzi.net","1612310400","['spam']"
"6liuxue.com","1612310400","['spam']"
"6pyboq.wang","1612310400","['spam']"
"6s.cyspray.com","1612310400","['malware']"
"7005499520910309030543.com","1612310400","['phishing']"
"70itaupromo.tk","1612310400","['phishing', 'generic']"
"71ce0c9703a486f1.xyz","1612310400","['malware']"
"737024398465.eu-gb.cf.appdomain.cloud","1612310400","['generic']"
"77658.wang","1612310400","['spam']"
"777op.ca3.buzz","1612310400","['phishing']"
"77837.wang","1612310400","['spam']"
"78447.com","1612310400","['malware']"
