"domain","collect","tags_str"
"0.tcp.ngrok.io","1605052800","['c2']"
"00000000920.us-south.cf.appdomain.cloud","1605052800","['phishing']"
"002cfcacefd8fb8bef367e32828ba97d.cz.cc","1605052800","['malware']"
"007akin.top","1605052800","['malware']"
"0134953.live","1605052800","['generic']"
"01ae8702959a481e2fa2dd6306908c0d.cz.cc","1605052800","['malware']"
"02-uk.com","1605052800","['phishing']"
"02.my-payments.org","1605052800","['phishing']"
"02.xn--kprv2p5ncce060cgo9d.cc","1605052800","['malware']"
"02accounts.com","1605052800","['phishing']"
"02billing-alerts.com","1605052800","['phishing']"
"02billinginfo-digital.com","1605052800","['phishing']"
"02secure-billing.com","1605052800","['phishing']"
"03-09-2020.online","1605052800","['generic']"
"032app.allage.at","1605052800","['malware']"
"032cdn.arsis.at","1605052800","['malware']"
"0518cx.com","1605052800","['malware']"
"052322822710724-dot-crafty-shade-294422.uk.r.appspot.com","1605052800","['phishing']"
"0537cq.cn","1605052800","['malware']"
"058199013924243-dot-crafty-shade-294422.uk.r.appspot.com","1605052800","['phishing']"
"05xss.com","1605052800","['malware']"
"06.aswenmcxnz.cc","1605052800","['malware']"
"06.sxnmcewocx.cc","1605052800","['malware']"
"06.xn--tbtt2el9lptvffc976c.cc","1605052800","['malware']"
"06.zcvxweqmns.cc","1605052800","['malware']"
"082823952130134-dot-crafty-shade-294422.uk.r.appspot.com","1605052800","['phishing']"
"095267195954465-dot-crafty-shade-294422.uk.r.appspot.com","1605052800","['phishing']"
"09oqdgbsxhxomym4hnajsrzxjqsl.270.at","1605052800","['malware']"
"09yyy28.cc","1605052800","['malware']"
"0damar0.no-ip.org","1605052800","['malware']"
"0dgt8xx.ru","1605052800","['malware']"
"0e1266d8-b870-11e9-914c-d89d6723160c.fokwsdfrld.com","1605052800","['malware']"
"0gt6dx.ru","1605052800","['malware']"
"0gt7dx.ru","1605052800","['malware']"
"0h8yo.icu","1605052800","['generic']"
"0lxi.ddns.net","1605052800","['malware']"
"0omub6t8m8.eeverynightaspen.net","1605052800","['malware']"
"0web.in","1605052800","['malware']"
"0x-booter.pw","1605052800","['ddos']"
"1-34-164-204.hinet-ip.hinet.net","1605052800","['malware']"
"1.3wzn5p2yiumh7akj.waytopaytosystem.com","1605052800","['malware']"
"1.magnoec.com","1605052800","['malware']"
"1.pe.gp","1605052800","['malware']"
"1.vg","1605052800","['malware']"
"1.yhjfw.com","1605052800","['malware']"
"10.tor.exit.babylon.network","1605052800","['malware']"
"10002.lin580.com","1605052800","['malware']"
"10022020newfolder1002002231-service1002.space","1605052800","['malware']"
"101.ip-51-91-157.eu","1605052800","['malware']"
"101gowrie.com","1605052800","['c2']"
"103azzxa.com","1605052800","['malware']"
"10573.url.9xiazaiqi.com","1605052800","['malware']"
"10641.xyz","1605052800","['generic']"
"106955.lin580.com","1605052800","['malware']"
"109-163-233-44.static.srsvps.com","1605052800","['malware']"
"10cibc-update.now.beingesa.gtminfotech.com","1605052800","['malware']"
"10qbbc5l5e.xyz","1605052800","['generic']"
"10x45.com","1605052800","['malware']"
"111.ip-149-56-13.net","1605052800","['malware']"
"111.ip-51-83-44.eu","1605052800","['malware']"
"11105.am","1605052800","['malware']"
"1136984.com","1605052800","['generic']"
"113clan.ddns.net","1605052800","['c2']"
"114.ip-51-91-157.eu","1605052800","['malware']"
"115650.duckdns.org","1605052800","['malware']"
"116.red-83-48-29.staticip.rima-tde.net","1605052800","['malware']"
"118-163-74-160.hinet-ip.hinet.net","1605052800","['malware']"
"119.ip-51-91-123.eu","1605052800","['malware']"
"120.duckdns.org","1605052800","['malware']"
"1201sports.com","1605052800","['malware']"
"121001.top","1605052800","['malware']"
"1235ds.cn","1605052800","['malware']"
"123boot.pro","1605052800","['ddos']"
"123evdenevenakliyat.com","1605052800","['malware']"
"123trojan.duckdns.org","1605052800","['malware']"
"123vrachi.ru","1605052800","['c2']"
"125-227-236-60.hinet-ip.hinet.net","1605052800","['malware']"
"1255668gnnb.cz.cc","1605052800","['malware']"
"1259462.chickenkiller.com","1605052800","['malware']"
"1280x1024cnc.r4000.net","1605052800","['malware']"
"12starhd.online","1605052800","['c2']"
"131.red-80-28-211.staticip.rima-tde.net","1605052800","['malware']"
"131661.lin580.com","1605052800","['malware']"
"13264.url.9xiazaiqi.com","1605052800","['malware']"
"133447.com","1605052800","['malware']"
"1337gang.ddns.net","1605052800","['malware']"
"136856.lin580.com","1605052800","['malware']"
"142.ip-51-75-66.eu","1605052800","['malware']"
"144584.lin580.com","1605052800","['malware']"
"146.red-81-40-50.staticip.rima-tde.net","1605052800","['malware']"
"14614.url.9xiazaiqi.com","1605052800","['malware']"
"147.red-83-48-89.staticip.rima-tde.net","1605052800","['malware']"
"15.vaoidsjiauuisja.cc","1605052800","['malware']"
"15.vnaiutoagjkaewe.cc","1605052800","['malware']"
"15062020mail.myddns.me","1605052800","['malware']"
"155.ip-37-187-181.eu","1605052800","['malware']"
"156202.lin580.com","1605052800","['malware']"
"157153.lin580.com","1605052800","['malware']"
"160.ip-213-32-67.eu","1605052800","['malware']"
"1606-stresser.net","1605052800","['ddos']"
"16171.url.9xiazaiqi.com","1605052800","['malware']"
"163-172-29-81.rev.poneytelecom.eu","1605052800","['malware']"
"163-172-29-9.rev.poneytelecom.eu","1605052800","['malware']"
"163.coolmarketingltd.com","1605052800","['malware']"
"16318.url.9xiazaiqi.com","1605052800","['malware']"
