"domain","collect","tags_str"
"0-day.us","1611964800","['generic']"
"000300.000webhostapp.com","1611964800","['generic']"
"000htc4.wcomhost.com","1611964800","['generic']"
"000turtali4.email","1611964800","['spam']"
"001admloja.monster","1611964800","['spam']"
"01-vyhlop.online","1611964800","['generic']"
"02-vyhlop.online","1611964800","['generic']"
"020wyt.com","1611964800","['generic']"
"021hybc.com","1611964800","['generic']"
"03-vyhlop.online","1611964800","['generic']"
"03be.com","1611964800","['generic']"
"04-vyhlop.online","1611964800","['generic']"
"04081950.top","1611964800","['spam']"
"05-vyhlop.online","1611964800","['generic']"
"0512fkyy.com","1611964800","['generic']"
"0529b24042b6071580d43d5fce7b473f.co.cc","1611964800","['generic']"
"0699abstract6.com","1611964800","['generic']"
"074f5b55f6913543812c54906d875799.co.cc","1611964800","['generic']"
"0ad8b925.ithemeshosting.com.php73-39.lan3-1.websitetestlink.com","1611964800","['generic']"
"0ce2c046fa4c26a1e8e6b5cb086c413f.co.cc","1611964800","['generic']"
"0cv1vz.wang","1611964800","['spam']"
"0gorundpoereneratroias.us","1611964800","['spam']"
"0nteub.wang","1611964800","['spam']"
"1.p4564.com","1611964800","['malware']"
"1001admloja.monster","1611964800","['spam']"
"1011muirlandsvistaway.com","1611964800","['generic']"
"10537670566898005.best-system-tools.com","1611964800","['generic']"
"10jjsp.com","1611964800","['generic']"
"10ksurf.com","1611964800","['generic']"
"10xclubhouseapp.com","1611964800","['generic']"
"110oneten.com","1611964800","['generic']"
"111.gai8567.cn","1611964800","['malware']"
"11fcc30a79d87.org","1611964800","['generic']"
"11guide.com","1611964800","['generic']"
"123-um-dm.online","1611964800","['generic']"
"1234.cc","1611964800","['malware']"
"123mania.com","1611964800","['generic']"
"128bits.cc","1611964800","['malware']"
"1365greenwichct.com","1611964800","['generic']"
"138pd.com","1611964800","['malware']"
"13x.top","1611964800","['spam']"
"165348.com","1611964800","['generic']"
"17199.wang","1611964800","['spam']"
"171my.com","1611964800","['malware', 'generic']"
"1739957.com","1611964800","['generic']"
"17xgzs.com","1611964800","['generic']"
"1800botjunk.com","1611964800","['generic']"
"1955central.monster","1611964800","['spam']"
"19766.wang","1611964800","['spam']"
"19920.com","1611964800","['malware']"
"199236.xyz","1611964800","['generic']"
"1998repositor.email","1611964800","['spam']"
"19emnrjftcli4whj70.com","1611964800","['generic']"
"1b813e523e45b.org","1611964800","['generic']"
"1cigv.app.link","1611964800","['generic']"
"1d2vvnnhduw5olh.com","1611964800","['generic']"
"1d65.com","1611964800","['malware']"
"1flowpdy3i36yuzlv8.com","1611964800","['generic']"
"1idealwebdesign.com","1611964800","['generic']"
"1j32.com","1611964800","['malware']"
"1j37.com","1611964800","['malware']"
"1jdnd4kjfj7.000webhostapp.com","1611964800","['generic']"
"1jpg1host.net16.net","1611964800","['generic']"
"1k2pxx.store","1611964800","['generic']"
"1kousi.icu","1611964800","['generic']"
"1minuteadvice.com","1611964800","['generic']"
"1minutejokes.com","1611964800","['generic']"
"1pathdx.com","1611964800","['generic']"
"1q14.com","1611964800","['malware']"
"1stchoicee.com","1611964800","['generic']"
"1strespondersmortgages.com","1611964800","['generic']"
"1teename.com","1611964800","['spam', 'generic']"
"1txt.co.in","1611964800","['malware']"
"1w91.com","1611964800","['malware']"
"1wani.com","1611964800","['spam']"
"1womp.com","1611964800","['generic']"
"1xbet-win.ru","1611964800","['phishing']"
"1yje8jwxgrm0v4c.com","1611964800","['generic']"
"2000central.monster","1611964800","['spam']"
"2000kumdo.com","1611964800","['generic']"
"2021-alfa-bank.ru","1611964800","['phishing']"
"2021-alfabankru.ru","1611964800","['phishing']"
"2021central.email","1611964800","['spam']"
"2021franceflplayer.info","1611964800","['generic']"
"2021maquinas.email","1611964800","['spam']"
"2021patriots.com","1611964800","['generic']"
"2021secretaria.email","1611964800","['spam']"
"21k1olrrx2eib4nr5m.com","1611964800","['generic']"
"21lsunciadghjaytahgsdhjad.us","1611964800","['spam']"
"21stcenturybot.com","1611964800","['generic']"
"232playschool.com","1611964800","['spam', 'generic']"
"234ma.com","1611964800","['generic']"
"236tv.com","1611964800","['generic']"
"242.000webhostapp.com","1611964800","['generic']"
"2471sw113crt.com","1611964800","['generic']"
"247adult.club","1611964800","['spam']"
"24a43291d32598c94ea90c6471b8bcca.co.cc","1611964800","['generic']"
"24creditnalichka.xyz","1611964800","['spam']"
"24masr.com","1611964800","['generic']"
"24websafe.xyz","1611964800","['spam']"
"250land.000webhostapp.com","1611964800","['generic']"
"2525775sf.com","1611964800","['generic']"
"253f88144c18d.org","1611964800","['generic']"
"2540dr.ess.aleoklop.ewww.your-hoster.de","1611964800","['generic']"
"28807775.com","1611964800","['generic']"
"2da9394b0be236b1912564a75c208a6f.co.cc","1611964800","['generic']"
"2eeca221b8.nxcli.net","1611964800","['generic']"
"2fa-verify.com","1611964800","['generic']"
"2n31.com","1611964800","['malware']"
"2n40.com","1611964800","['malware']"
"2n41.com","1611964800","['malware']"
"2n47.com","1611964800","['malware']"
"2n54.com","1611964800","['malware']"
"2n56.com","1611964800","['malware']"
"2n62.com","1611964800","['malware']"
"2n79.com","1611964800","['malware']"
"2n86.com","1611964800","['malware']"
"2n97.com","1611964800","['malware']"
"2percent.poker","1611964800","['generic']"
"2q1wea3rdsf.000webhostapp.com","1611964800","['generic']"
"2teename.com","1611964800","['spam', 'generic']"
"2tripx.com","1611964800","['generic']"
"2um.top","1611964800","['spam']"
"2webs-go.ru","1611964800","['phishing']"
"2weekjketochallanegsh.us","1611964800","['spam']"
"2weekweightloss.xyz","1611964800","['generic']"
"302707.online","1611964800","['generic']"
"30b98fa84ca4d130f74f84cae524c9b1.co.cc","1611964800","['generic']"
"31b4bd31fg1x2.org","1611964800","['generic']"
"329cbddba78dfe81f3d62887fb9610f8.co.cc","1611964800","['generic']"
"32f.top","1611964800","['spam']"
"33suncity33.com","1611964800","['generic']"
"34567k.cc","1611964800","['malware']"
"35027street.com","1611964800","['generic']"
"360businessconsultants.com","1611964800","['generic']"
"360gunz.net","1611964800","['generic']"
"360pro-solutions.com","1611964800","['generic']"
"360view.yphs.ntpc.edu.tw","1611964800","['malware', 'generic']"
"366webveri.xyz","1611964800","['spam', 'generic']"
"37911.wang","1611964800","['spam']"
"380.pecenonganfamily.com","1611964800","['generic']"
"3815.url.246546.com","1611964800","['generic']"
"3838c5cf4e2617dedaecc9b10f69a95e.co.cc","1611964800","['generic']"
"3846brightoncourt.com","1611964800","['generic']"
"386f9e87.ithemeshosting.com.php73-39.lan3-1.websitetestlink.com","1611964800","['generic']"
"38811.wang","1611964800","['spam']"
"38memosrydsprojshys.us","1611964800","['spam']"
"3af5494d1305e9c0d86eb10c04440301.co.cc","1611964800","['generic']"
"3afc5ff1c881b281.xyz","1611964800","['malware']"
"3danaimationsjeuyahsdkjah.us","1611964800","['spam']"
"3danimationlearneasileks.us","1611964800","['spam', 'generic']"
"3dgraphicprinting.com","1611964800","['generic']"
"3di-opensim.com","1611964800","['generic']"
"3diliiutiosanimatroias.us","1611964800","['spam']"
"3eme.cf","1611964800","['generic']"
"3happyguys.org","1611964800","['generic']"
"3happyguys.rocks","1611964800","['generic']"
"3imf99g8owp0vvslwa.com","1611964800","['generic']"
"3kc4kaj564.lindahulse.com","1611964800","['malware']"
"3kingdomskbbq.com","1611964800","['generic']"
"3musketeersent.net","1611964800","['malware']"
"4.kuai-go.com","1611964800","['generic']"
"4.tcp.ngrok.io","1611964800","['c2']"
"401-experience.com","1611964800","['generic']"
"401d84f1453688635303968867afd930.co.cc","1611964800","['generic']"
"401xhub.com","1611964800","['generic']"
"41120a27v9.edgyheels.com","1611964800","['malware']"
"420exoticsclub.com","1611964800","['generic']"
"42a44d814370430121634f3191259d41.co.cc","1611964800","['generic']"
"431b8d7724d9a74be2c80233f24039d6.co.cc","1611964800","['generic']"
"433a74c2fe76e83fbfb293f9b6153782.co.cc","1611964800","['generic']"
"4365b67f-a597-4e17-8b51-179628.godaddysites.com","1611964800","['phishing']"
"43dfhdftyr5.000webhostapp.com","1611964800","['generic']"
"4490bb49d305ad.000webhostapp.com","1611964800","['generic']"
"457725.com","1611964800","['generic']"
"461038.com","1611964800","['generic']"
"463li5wk34rp65bu2x.com","1611964800","['generic']"
"46c096ebbbc4bb2c1fe81945860ad351.co.cc","1611964800","['generic']"
"46fem9cjwzy6aq4.com","1611964800","['generic']"
"46trackrecord.com","1611964800","['generic']"
"477571.com","1611964800","['generic']"
"483elements.com","1611964800","['generic']"
"499596.com","1611964800","['generic']"
"49parallel.ca","1611964800","['generic']"
"4d3fd49c1b93bd89dbd912d7c69dbb24.co.cc","1611964800","['generic']"
"4ig5w9z8c2f359c.com","1611964800","['generic']"
"4netdown.com","1611964800","['generic']"
"4ourx.com","1611964800","['generic']"
"4southern.com","1611964800","['generic']"
"4teename.com","1611964800","['spam', 'generic']"
"4trd6ewssi66bar.net","1611964800","['spam']"
"5000-alfabonus.ru","1611964800","['phishing']"
"501debn3if.beautybowls.com","1611964800","['malware']"
"5081-shiga.com","1611964800","['generic']"
"50922eba22c3f59b969c57eeb37ffd96.co.cc","1611964800","['generic']"
"509broker.com","1611964800","['generic']"
"5201314.fans","1611964800","['malware']"
"520kjy.com","1611964800","['malware']"
