"domain","collect","tags_str"
"0-800-email.com","1604966400","['malware']"
"0.tcp.ngrok.io","1604966400","['c2']"
"00000000920.us-south.cf.appdomain.cloud","1604966400","['phishing']"
"002cfcacefd8fb8bef367e32828ba97d.cz.cc","1604966400","['malware']"
"0134953.live","1604966400","['generic']"
"01ae8702959a481e2fa2dd6306908c0d.cz.cc","1604966400","['malware']"
"02-uk.com","1604966400","['phishing']"
"02.xn--kprv2p5ncce060cgo9d.cc","1604966400","['malware']"
"02billing-alerts.com","1604966400","['phishing']"
"03-09-2020.online","1604966400","['generic']"
"032app.allage.at","1604966400","['malware']"
"032cdn.arsis.at","1604966400","['malware']"
"0518cx.com","1604966400","['malware']"
"052322822710724-dot-crafty-shade-294422.uk.r.appspot.com","1604966400","['phishing']"
"0537cq.cn","1604966400","['malware']"
"058199013924243-dot-crafty-shade-294422.uk.r.appspot.com","1604966400","['phishing']"
"05xss.com","1604966400","['malware']"
"06.aswenmcxnz.cc","1604966400","['malware']"
"06.sxnmcewocx.cc","1604966400","['malware']"
"06.xn--tbtt2el9lptvffc976c.cc","1604966400","['malware']"
"06.zcvxweqmns.cc","1604966400","['malware']"
"082823952130134-dot-crafty-shade-294422.uk.r.appspot.com","1604966400","['phishing']"
"095267195954465-dot-crafty-shade-294422.uk.r.appspot.com","1604966400","['phishing']"
"09oqdgbsxhxomym4hnajsrzxjqsl.270.at","1604966400","['malware']"
"09yyy28.cc","1604966400","['malware']"
"0damar0.no-ip.org","1604966400","['malware']"
"0dgt8xx.ru","1604966400","['malware']"
"0e1266d8-b870-11e9-914c-d89d6723160c.fokwsdfrld.com","1604966400","['malware']"
"0gt6dx.ru","1604966400","['malware']"
"0gt7dx.ru","1604966400","['malware']"
"0h8yo.icu","1604966400","['generic']"
"0omub6t8m8.eeverynightaspen.net","1604966400","['malware']"
"0web.in","1604966400","['malware']"
"0x-booter.pw","1604966400","['ddos']"
"1-34-164-204.hinet-ip.hinet.net","1604966400","['malware']"
"1.3wzn5p2yiumh7akj.waytopaytosystem.com","1604966400","['malware']"
"1.ma.gp","1604966400","['malware']"
"1.magnoec.com","1604966400","['malware']"
"1.pe.gp","1604966400","['malware']"
"1.vg","1604966400","['malware']"
"1.yhjfw.com","1604966400","['malware']"
"10.tor.exit.babylon.network","1604966400","['malware']"
"10002.lin580.com","1604966400","['malware']"
"10022020newfolder1002002231-service1002.space","1604966400","['malware']"
"101.ip-51-91-157.eu","1604966400","['malware']"
"101gowrie.com","1604966400","['c2']"
"103azzxa.com","1604966400","['malware']"
"10573.url.9xiazaiqi.com","1604966400","['malware']"
"10641.xyz","1604966400","['generic']"
"106955.lin580.com","1604966400","['malware']"
"109-163-233-44.static.srsvps.com","1604966400","['malware']"
"10cibc-update.now.beingesa.gtminfotech.com","1604966400","['malware']"
"10qbbc5l5e.xyz","1604966400","['generic']"
"10x45.com","1604966400","['malware']"
"1101.duckdns.org","1604966400","['malware']"
"111.ip-149-56-13.net","1604966400","['malware']"
"111.ip-51-83-44.eu","1604966400","['malware']"
"11105.am","1604966400","['malware']"
"1136984.com","1604966400","['generic']"
"113clan.ddns.net","1604966400","['c2']"
"114.ip-51-91-157.eu","1604966400","['malware']"
"116.red-83-48-29.staticip.rima-tde.net","1604966400","['malware']"
"118-163-74-160.hinet-ip.hinet.net","1604966400","['malware']"
"119.ip-51-91-123.eu","1604966400","['malware']"
"120.duckdns.org","1604966400","['malware']"
"1201sports.com","1604966400","['malware']"
"121001.top","1604966400","['malware']"
"1233421321.000webhostapp.com","1604966400","['malware']"
"12345dick.duckdns.org","1604966400","['malware']"
"1235ds.cn","1604966400","['malware']"
"123boot.pro","1604966400","['ddos']"
"123evdenevenakliyat.com","1604966400","['malware']"
"123vrachi.ru","1604966400","['c2']"
"125-227-236-60.hinet-ip.hinet.net","1604966400","['malware']"
"1255668gnnb.cz.cc","1604966400","['malware']"
"1280x1024cnc.r4000.net","1604966400","['malware']"
"12starhd.online","1604966400","['c2']"
"131.red-80-28-211.staticip.rima-tde.net","1604966400","['malware']"
"131661.lin580.com","1604966400","['malware']"
"13264.url.9xiazaiqi.com","1604966400","['malware']"
"133447.com","1604966400","['malware']"
"136856.lin580.com","1604966400","['malware']"
"140nick.duckdns.org","1604966400","['malware']"
"142.ip-51-75-66.eu","1604966400","['malware']"
"144584.lin580.com","1604966400","['malware']"
"146.red-81-40-50.staticip.rima-tde.net","1604966400","['malware']"
"14614.url.9xiazaiqi.com","1604966400","['malware']"
"147.red-83-48-89.staticip.rima-tde.net","1604966400","['malware']"
"148734598.000webhostapp.com","1604966400","['malware']"
"15.vaoidsjiauuisja.cc","1604966400","['malware']"
"15.vnaiutoagjkaewe.cc","1604966400","['malware']"
"15062020mail.myddns.me","1604966400","['malware']"
"155.ip-37-187-181.eu","1604966400","['malware']"
"156202.lin580.com","1604966400","['malware']"
"157153.lin580.com","1604966400","['malware']"
"15deseptimebre.duckdns.org","1604966400","['malware']"
"160.ip-213-32-67.eu","1604966400","['malware']"
"1606-stresser.net","1604966400","['ddos']"
"16171.url.9xiazaiqi.com","1604966400","['malware']"
"163-172-29-81.rev.poneytelecom.eu","1604966400","['malware']"
"163-172-29-9.rev.poneytelecom.eu","1604966400","['malware']"
"163.coolmarketingltd.com","1604966400","['malware']"
"16318.url.9xiazaiqi.com","1604966400","['malware']"
"16341.url.9xiazaiqi.com","1604966400","['malware']"
"16355.url.9xiazaiqi.com","1604966400","['malware']"
"16412.url.9xiazaiqi.com","1604966400","['malware']"
"16449.url.9xiazaiqi.com","1604966400","['malware']"
"16457.url.9xiazaiqi.com","1604966400","['malware']"
"16509.url.9xiazaiqi.com","1604966400","['malware']"
"16549.url.9xiazaiqi.com","1604966400","['malware']"
"16554.url.9xiazaiqi.com","1604966400","['malware']"
"168.tl.cloud99.cc","1604966400","['malware']"
"171f60d4-7aed-11e9-9a7c-d89d6723160c.antifraudsolutions.info","1604966400","['malware']"
"171my.com","1604966400","['malware']"
"17311.com.nu","1604966400","['malware']"
"17452.lin580.com","1604966400","['malware']"
"176614.lin580.com","1604966400","['malware']"
"176663.xyz","1604966400","['generic']"
"178-17-170-112.static.as43289.net","1604966400","['malware']"
"178-17-170-135.ip.as43289.net","1604966400","['malware']"
"178-17-170-135.static.as43289.net","1604966400","['malware']"
"178-17-170-149.ip.as43289.net","1604966400","['malware']"
"178-17-170-149.static.as43289.net","1604966400","['malware']"
"178-17-170-195.ip.as43289.net","1604966400","['malware']"
"178-17-170-195.static.as43289.net","1604966400","['malware']"
"178-17-170-23.static.as43289.net","1604966400","['malware']"
"178-17-170-91.static.as43289.net","1604966400","['malware']"
"178-17-171-197.static.as43289.net","1604966400","['malware']"
"178-17-171-78.static.as43289.net","1604966400","['malware']"
"178-17-174-196.static.as43289.net","1604966400","['malware']"
"178-17-174-198.ip.as43289.net","1604966400","['malware']"
"178-17-174-198.static.as43289.net","1604966400","['malware']"
"178-17-174-68.static.as43289.net","1604966400","['malware']"
"178-175-148-224.static.as43289.net","1604966400","['malware']"
"18-bkp.ml","1604966400","['phishing']"
"180chan.co","1604966400","['malware']"
"181.red-2-136-183.staticip.rima-tde.net","1604966400","['malware']"
"1818017.cc","1604966400","['malware']"
"184.red-83-48-101.staticip.rima-tde.net","1604966400","['malware']"
"185-35-138-22.v4.as62454.net","1604966400","['malware']"
"187.ip-54-36-162.eu","1604966400","['malware']"
"18hotgrupss.forumz.info","1604966400","['phishing']"
"190.red-83-59-43.dynamicip.rima-tde.net","1604966400","['malware']"
"1965ting.ddns.net","1604966400","['malware']"
"197.ip-51-91-250.eu","1604966400","['malware']"
"1990.no-ip.biz","1604966400","['malware']"
"19nafu0z6b.eeverynightlol.com","1604966400","['malware']"
"1avito.ru","1604966400","['phishing']"
"1b86a9c7.com","1604966400","['malware']"
"1cdbf27e68d7b3b7.360safedns.com","1604966400","['malware']"
"1d1e2x4.duckdns.org","1604966400","['malware']"
"1delovoydom.ru","1604966400","['malware']"
"1dgt8xx.ru","1604966400","['malware']"
"1dhxo4vt8q.westuplasted.net","1604966400","['malware']"
"1filesharing.ga","1604966400","['malware']"
"1ge3dymt1go31hctugrzdnco.ourdvsss.com","1604966400","['malware']"
"1home.az","1604966400","['malware']"
"1iii1i11i1ii.com","1604966400","['malware']"
"1ilr.cz.cc","1604966400","['malware']"
"1kbk.com.ua","1604966400","['c2']"
"1nketov.jhfree.net","1604966400","['malware']"
"1oo7.net","1604966400","['malware']"
"1shop.de","1604966400","['malware']"
"1team.es","1604966400","['c2']"
"1und1foryou.in24.de","1604966400","['malware']"
"1vcj.work","1604966400","['phishing']"
"1w7.cc","1604966400","['malware']"
"1x7.de","1604966400","['malware']"
"2.ip-167-114-155.net","1604966400","['malware']"
"2.nvd.by","1604966400","['malware']"
"2.top4top.io","1604966400","['malware']"
"2.top4top.net","1604966400","['malware']"
"20.ip-51-254-220.eu","1604966400","['malware']"
"200-98-129-114.clouduol.com.br","1604966400","['malware']"
"200735.top","1604966400","['malware']"
"200738.lin580.com","1604966400","['malware']"
"2009cy.com","1604966400","['malware']"
"2014.com","1604966400","['malware']"
"2014br.biz","1604966400","['malware']"
"202.co.za","1604966400","['malware']"
"2020-alfa.ru","1604966400","['phishing']"
"2020njrat.hopto.org","1604966400","['malware']"
"203-221-43-175.static.tpgi.com.au","1604966400","['malware']"
"203.red-212-170-50.staticip.rima-tde.net","1604966400","['malware']"
"2076.hexun.y55.eu","1604966400","['malware']"
"208957.lin580.com","1604966400","['malware']"
"20best.live","1604966400","['generic']"
"20deseptimbre2020.duckdns.org","1604966400","['malware']"
"21099.ru","1604966400","['malware']"
"214356.ddns.net","1604966400","['malware']"
"215.ip-164-132-54.eu","1604966400","['malware']"
"219.lin580.com","1604966400","['malware']"
"220-244-58-58.static.tpgi.com.au","1604966400","['malware']"
"220market.net","1604966400","['malware']"
"2213.duckdns.org","1604966400","['malware']"
"221x249x140x17.ap221.ftth.ucom.ne.jp","1604966400","['malware']"
"22258.com","1604966400","['malware']"
"224466.com","1604966400","['malware']"
"225.ip-158-69-199.net","1604966400","['malware']"
"227703.com","1604966400","['malware']"
"229304.lin580.com","1604966400","['malware']"
"22q55-chase.xyz","1604966400","['phishing']"
"23112020.ddns.net","1604966400","['malware']"
"2323589jdsjf.cz.cc","1604966400","['malware']"
"234628.lin580.com","1604966400","['malware']"
"237.ip-167-114-185.net","1604966400","['malware']"
"24008.duckdns.org","1604966400","['malware']"
"24062.frtiiu8.cc.im","1604966400","['malware']"
"24110.duckdns.org","1604966400","['malware']"
"243.red-83-52-52.dynamicip.rima-tde.net","1604966400","['malware']"
"24333.com","1604966400","['malware']"
"24620.url.9xiazaiqi.com","1604966400","['malware']"
"247shemalewebcams.com","1604966400","['malware']"
"24e26s2854.wicp.vip","1604966400","['malware']"
"24onlinedrug.com","1604966400","['malware']"
"24video-porn.xyz","1604966400","['generic']"
"25156.lin580.com","1604966400","['malware']"
"25679.com","1604966400","['malware']"
"25yin.com","1604966400","['malware']"
"261723.lin580.com","1604966400","['malware']"
"2620657.live","1604966400","['generic']"
"267613.lin580.com","1604966400","['malware']"
"26scjxl7cv.westuplastmain.com","1604966400","['malware']"
"270.at","1604966400","['malware']"
"27300.duckdns.org","1604966400","['malware']"
"279713.lin580.com","1604966400","['malware']"
"27dejulio.duckdns.org","1604966400","['malware']"
"27l2v4w6.icu","1604966400","['generic']"
"27u2bt4zbr.westuplaster.com","1604966400","['malware']"
"280407.icu","1604966400","['generic']"
"281779.icu","1604966400","['generic']"
"288f.com","1604966400","['malware']"
"294546.lin580.com","1604966400","['malware']"
"2a.fmda.cc","1604966400","['malware']"
"2b9grtx.top","1604966400","['generic']"
"2cibc-update.now.annekennedy.gtminfotech.com","1604966400","['malware']"
"2cibc-update.now.aschau.gtminfotech.com","1604966400","['malware']"
"2cibc-update.now.bbservice.gtminfotech.com","1604966400","['malware']"
"2ekeus.nl","1604966400","['c2']"
"2f2338.info","1604966400","['malware']"
"2favito.securedcards.ru","1604966400","['phishing']"
"2loksrer.gq","1604966400","['malware']"
"2m2lpi0002.cexpressions.com","1604966400","['malware']"
"2report-nacha-org.com","1604966400","['malware']"
"2uxyvydl.icu","1604966400","['generic']"
"2x5.us","1604966400","['malware']"
"3-bill-help.com","1604966400","['phishing']"
"3-uk-support.com","1604966400","['phishing']"
"3.tcp.ngrok.io","1604966400","['c2']"
"3.yhjfw.com","1604966400","['malware']"
"3000tlpandemidestek-saglikbakanligi.com","1604966400","['generic']"
"3064.ddns.net","1604966400","['malware']"
"306821.icu","1604966400","['generic']"
"3097n2.ma.gp","1604966400","['malware']"
"30deoctubre.duckdns.org","1604966400","['malware']"
"31-210-117-131.turkrdns.com","1604966400","['malware']"
"3112r.duckdns.org","1604966400","['malware']"
"311993.trgx9c.wang","1604966400","['malware']"
"31343842ad3f.info","1604966400","['malware']"
"315andro.net","1604966400","['malware']"
"316d2e07f54c581e0f9084dee5f0b385.icu","1604966400","['malware']"
"317335.trgx9c.wang","1604966400","['malware']"
"317357.trgx9c.wang","1604966400","['malware']"
"317797.trgx9c.wang","1604966400","['malware']"
"319737.trgx9c.wang","1604966400","['malware']"
"319779.trgx9c.wang","1604966400","['malware']"
"319935.trgx9c.wang","1604966400","['malware']"
"320441244300336-dot-crafty-shade-294422.uk.r.appspot.com","1604966400","['phishing']"
"3214655634.weebly.com","1604966400","['phishing']"
"321play.com.hk","1604966400","['c2']"
"331333.trgx9c.wang","1604966400","['malware']"
"331379.trgx9c.wang","1604966400","['malware']"
"33166bannon.cz.cc","1604966400","['malware']"
"331775.trgx9c.wang","1604966400","['malware']"
"331971.trgx9c.wang","1604966400","['malware']"
"333375.trgx9c.wang","1604966400","['malware']"
"333539.trgx9c.wang","1604966400","['malware']"
"333553.trgx9c.wang","1604966400","['malware']"
"333579.trgx9c.wang","1604966400","['malware']"
"333717.trgx9c.wang","1604966400","['malware']"
"33373.url.9xiazaiqi.com","1604966400","['malware']"
"334.trgx9c.wang","1604966400","['malware']"
"33478.url.9xiazaiqi.com","1604966400","['malware']"
"335117.trgx9c.wang","1604966400","['malware']"
"335139.trgx9c.wang","1604966400","['malware']"
"33513t.trgx9c.wang","1604966400","['malware']"
"335153.trgx9c.wang","1604966400","['malware']"
"335315.trgx9c.wang","1604966400","['malware']"
"335317.trgx9c.wang","1604966400","['malware']"
"33647.url.9xiazaiqi.com","1604966400","['malware']"
"33694.url.9xiazaiqi.com","1604966400","['malware']"
"337339.trgx9c.wang","1604966400","['malware']"
"337379.trgx9c.wang","1604966400","['malware']"
"337571.trgx9c.wang","1604966400","['malware']"
"337757.trgx9c.wang","1604966400","['malware']"
"33780.url.snwxn.com","1604966400","['malware']"
"33782.url.snwxn.com","1604966400","['malware']"
"33840.url.9xiazaiqi.com","1604966400","['malware']"
"33846.url.9xiazaiqi.com","1604966400","['malware']"
"33874.url.9xiazaiqi.com","1604966400","['malware']"
"33880.url.9xiazaiqi.com","1604966400","['malware']"
"33902.url.9xiazaiqi.com","1604966400","['malware']"
"33922.url.9xiazaiqi.com","1604966400","['malware']"
"33926.url.9xiazaiqi.com","1604966400","['malware']"
"33926.url.snwxn.com","1604966400","['malware']"
