"domain","collect","tags_str"
"000300.000webhostapp.com","1612396800","['generic']"
"000turtali4.email","1612396800","['spam']"
"001admloja.monster","1612396800","['spam']"
"0377huishou.com","1612396800","['generic']"
"039ad0897e6da.com","1612396800","['generic']"
"04081950.top","1612396800","['spam']"
"04luriruf.ikei5.za3r.snavlzuijt.ml","1612396800","['generic']"
"0536wfwl.com","1612396800","['generic']"
"0699abstract6.com","1612396800","['generic']"
"0ad8b925.ithemeshosting.com.php73-39.lan3-1.websitetestlink.com","1612396800","['generic']"
"0cv1vz.wang","1612396800","['spam']"
"0gorundpoereneratroias.us","1612396800","['spam']"
"0nteub.wang","1612396800","['spam']"
"1.p4564.com","1612396800","['malware']"
"1001admloja.monster","1612396800","['spam']"
"100wsc.com","1612396800","['generic']"
"1011muirlandsvistaway.com","1612396800","['generic']"
"111.gai8567.cn","1612396800","['malware']"
"114cmj.com","1612396800","['generic']"
"118game.top","1612396800","['generic']"
"11fcc30a79d87.org","1612396800","['generic']"
"1212kk.top","1612396800","['generic']"
"1234.cc","1612396800","['malware']"
"128bits.cc","1612396800","['malware']"
"13699.wang","1612396800","['spam']"
"1515kk.top","1612396800","['generic']"
"1637478.shushubabies.com","1612396800","['generic']"
"1717kk.top","1612396800","['generic']"
"17199.wang","1612396800","['spam']"
"1955central.monster","1612396800","['spam']"
"19766.wang","1612396800","['spam']"
"19920.com","1612396800","['malware']"
"1998repositor.email","1612396800","['spam']"
"1jdnd4kjfj7.000webhostapp.com","1612396800","['generic']"
"1jpg1host.net16.net","1612396800","['generic']"
"1minuteadvice.com","1612396800","['generic']"
"1wani.com","1612396800","['spam']"
"1xbet-win.ru","1612396800","['phishing']"
"2000central.monster","1612396800","['spam']"
"2021-alfa-bank.ru","1612396800","['phishing']"
"2021-alfabankru.ru","1612396800","['phishing']"
"2021central.email","1612396800","['spam']"
"2021descargarflplayer.site","1612396800","['generic']"
"2021franceflplayer.info","1612396800","['generic']"
"2021maquinas.email","1612396800","['spam']"
"2021patriots.com","1612396800","['generic']"
"2021risintonizza.com","1612396800","['generic']"
"2021secretaria.email","1612396800","['spam']"
"2121kk.top","1612396800","['generic']"
"21lsunciadghjaytahgsdhjad.us","1612396800","['spam']"
"2222kk.top","1612396800","['generic']"
"234ma.com","1612396800","['generic']"
"2424kk.top","1612396800","['generic']"
"247adult.club","1612396800","['spam']"
"24creditnalichka.xyz","1612396800","['spam']"
"24horascaixapravc.link","1612396800","['phishing']"
"24yrs.com","1612396800","['phishing']"
"2525775sf.com","1612396800","['generic']"
"291coverup.com","1612396800","['spam']"
"29889.wang","1612396800","['spam', 'generic']"
"2fa-verify.com","1612396800","['generic']"
"2kb053.wang","1612396800","['spam']"
"2lcfo.com","1612396800","['malware', 'generic']"
"2q1wea3rdsf.000webhostapp.com","1612396800","['generic']"
"2scw.net","1612396800","['generic']"
"2the10s.net","1612396800","['generic']"
"2webs-go.ru","1612396800","['phishing']"
"2weekjketochallanegsh.us","1612396800","['spam']"
"313e6e585be5c27d.xyz","1612396800","['malware']"
"31b4bd31fg1x2.org","1612396800","['generic']"
"32f.top","1612396800","['spam']"
"32sunmrah.mwmm0.vx5i.ulepostynl.ml","1612396800","['generic']"
"34567k.cc","1612396800","['malware']"
"360view.yphs.ntpc.edu.tw","1612396800","['malware', 'generic']"
"3658898.com","1612396800","['generic']"
"36thpine.com","1612396800","['generic']"
"37911.wang","1612396800","['spam']"
"3815.url.246546.com","1612396800","['generic']"
"386f9e87.ithemeshosting.com.php73-39.lan3-1.websitetestlink.com","1612396800","['generic']"
"38811.wang","1612396800","['spam']"
"38memosrydsprojshys.us","1612396800","['spam']"
"3afc5ff1c881b281.xyz","1612396800","['malware']"
"3danaimationsjeuyahsdkjah.us","1612396800","['spam']"
"3danimationlearneasileks.us","1612396800","['spam', 'generic']"
"3diliiutiosanimatroias.us","1612396800","['spam']"
"3kc4kaj564.lindahulse.com","1612396800","['malware']"
"4.kuai-go.com","1612396800","['generic']"
"4.tcp.ngrok.io","1612396800","['c2', 'generic']"
"41120a27v9.edgyheels.com","1612396800","['malware']"
"43dfhdftyr5.000webhostapp.com","1612396800","['generic']"
"45-156-22-109.cprapid.com","1612396800","['generic']"
"49parallel.ca","1612396800","['generic']"
"4gf9kiny738zry6.net","1612396800","['spam']"
"4southern.com","1612396800","['generic']"
"4trd6ewssi66bar.net","1612396800","['spam']"
"5000-alfabonus.ru","1612396800","['phishing']"
"501debn3if.beautybowls.com","1612396800","['malware']"
"51suz.com","1612396800","['generic']"
"5201314.fans","1612396800","['malware']"
"520kjy.com","1612396800","['malware']"
"53223.wang","1612396800","['spam', 'generic']"
"55braintrainlikc13.us","1612396800","['spam']"
"56859.wang","1612396800","['spam']"
"58555.wang","1612396800","['spam']"
"58569.wang","1612396800","['spam']"
"58598.wang","1612396800","['spam']"
"58776.wang","1612396800","['spam']"
"58789.wang","1612396800","['spam']"
"58865.wang","1612396800","['spam']"
"58965.wang","1612396800","['spam']"
"58969.wang","1612396800","['spam']"
"58986.wang","1612396800","['spam']"
"58mz.club","1612396800","['generic']"
"5d40326ce6.nxcli.net","1612396800","['generic']"
"5gigbucks.com","1612396800","['generic']"
"5minuteebokkcretaorusi.us","1612396800","['spam']"
"6.zhxu.xiefphwsp.com","1612396800","['malware']"
"628cbea9eb2bdecc.xyz","1612396800","['malware']"
"6313229004b917c8.xyz","1612396800","['malware']"
"66c7d65833bf6.org","1612396800","['generic']"
"67deac72043739575.tempsite.link","1612396800","['generic']"
"69956.xyz","1612396800","['generic']"
"69toward3.com","1612396800","['generic']"
"6c1maple8.com","1612396800","['generic']"
"6fcib.csb.app","1612396800","['generic']"
"6ie938i69mykuzi.net","1612396800","['spam']"
"6liuxue.com","1612396800","['spam']"
"6pyboq.wang","1612396800","['spam']"
"6s.cyspray.com","1612396800","['malware']"
"7005499520910309030543.com","1612396800","['generic']"
"70itaupromo.tk","1612396800","['phishing']"
"71ce0c9703a486f1.xyz","1612396800","['malware']"
"754dogwood.com","1612396800","['generic']"
