"domain","collect","tags_str"
"0-0-0-0-0-0-0-0-0-0-0-0-0-18-0-0-0-0-0-0-0-0-0-0-0-0-0.info","1608249600","['spam']"
"0-0-0-0-0-0-0-0-0-0-0-0-0-33-0-0-0-0-0-0-0-0-0-0-0-0-0.info","1608249600","['spam']"
"0-1w-05.net","1608249600","['spam']"
"0-800-email.com","1608249600","['malware']"
"0-as69vh7k2.biz","1608249600","['spam']"
"00-999.net","1608249600","['malware']"
"001linker.net","1608249600","['spam']"
"002cfcacefd8fb8bef367e32828ba97d.cz.cc","1608249600","['malware']"
"0034ufow.com","1608249600","['spam']"
"008sjw36.tk","1608249600","['spam']"
"00hotmlsecure.live","1608249600","['spam']"
"01.zip","1608249600","['malware']"
"01ae8702959a481e2fa2dd6306908c0d.cz.cc","1608249600","['malware']"
"01aj78cz5spx-9n3.com","1608249600","['spam']"
"01v8-9uvm.com","1608249600","['spam']"
"02-z7x68frwq4o3e.com","1608249600","['spam']"
"02.xn--kprv2p5ncce060cgo9d.cc","1608249600","['malware']"
"0207ids.com","1608249600","['spam']"
"020920j.com","1608249600","['spam']"
"02192020.com","1608249600","['spam']"
"028nb.com","1608249600","['malware']"
"02dulduldul1223.com","1608249600","['spam']"
"038726.icu","1608249600","['generic']"
"03ty.com","1608249600","['spam']"
"04-a-life-ft.com","1608249600","['spam']"
"040920b.com","1608249600","['spam']"
"0518cx.com","1608249600","['malware']"
"0537cq.cn","1608249600","['malware']"
"0571xbyy.com","1608249600","['spam']"
"05xss.com","1608249600","['malware']"
"06.aswenmcxnz.cc","1608249600","['malware']"
"06.sxnmcewocx.cc","1608249600","['malware']"
"06.xn--tbtt2el9lptvffc976c.cc","1608249600","['malware']"
"06.zcvxweqmns.cc","1608249600","['malware']"
"071282sales024911.tk","1608249600","['spam']"
"0740nxkw8z.space","1608249600","['spam']"
"07gmail.com","1608249600","['spam']"
"07nbt.drnmsy.cn","1608249600","['malware']"
"0807ids.com","1608249600","['spam']"
"08accountjs.us","1608249600","['spam']"
"08approvaljs.us","1608249600","['spam']"
"08argumentjs.us","1608249600","['spam']"
"08birthjs.us","1608249600","['spam']"
"08brotherrb.us","1608249600","['spam']"
"08cheeksjs.us","1608249600","['spam']"
"08disgustrb.us","1608249600","['spam']"
"08judgerb.us","1608249600","['spam']"
"08monitorrjb.us","1608249600","['spam']"
"08ratejs.us","1608249600","['spam']"
