"domain","collect","tags_str"
"000300.000webhostapp.com","1612224000","['generic']"
"000turtali4.email","1612224000","['spam']"
"001admloja.monster","1612224000","['spam']"
"02billing-updates.com","1612224000","['generic', 'phishing']"
"0377huishou.com","1612224000","['generic']"
"04081950.top","1612224000","['spam']"
"0529b24042b6071580d43d5fce7b473f.co.cc","1612224000","['generic']"
"0536wfwl.com","1612224000","['generic']"
"0699abstract6.com","1612224000","['generic']"
"0ad8b925.ithemeshosting.com.php73-39.lan3-1.websitetestlink.com","1612224000","['generic']"
"0cv1vz.wang","1612224000","['spam']"
"0gorundpoereneratroias.us","1612224000","['spam']"
"0nteub.wang","1612224000","['spam']"
"1.p4564.com","1612224000","['malware']"
"100003058437907497435.com","1612224000","['phishing']"
"1001admloja.monster","1612224000","['spam']"
"100wsc.com","1612224000","['generic']"
"1011muirlandsvistaway.com","1612224000","['generic']"
"1080london.com","1612224000","['generic']"
"111.gai8567.cn","1612224000","['malware']"
"114cmj.com","1612224000","['generic']"
"118game.top","1612224000","['generic']"
"11fcc30a79d87.org","1612224000","['generic']"
"1212kk.top","1612224000","['generic']"
"1234.cc","1612224000","['malware']"
"128bits.cc","1612224000","['malware']"
"13699.wang","1612224000","['spam']"
"1515kk.top","1612224000","['generic']"
"170293.ddns.net","1612224000","['malware']"
"1717kk.top","1612224000","['generic']"
"17199.wang","1612224000","['spam']"
"171my.com","1612224000","['malware', 'generic']"
"1955central.monster","1612224000","['spam']"
"19766.wang","1612224000","['spam']"
"19920.com","1612224000","['malware']"
"1998repositor.email","1612224000","['spam']"
"1admin12345.ddns.net","1612224000","['malware']"
"1b813e523e45b.org","1612224000","['generic']"
"1d65.com","1612224000","['malware']"
"1inch.shop","1612224000","['phishing']"
"1j32.com","1612224000","['malware']"
"1j37.com","1612224000","['malware']"
"1jdnd4kjfj7.000webhostapp.com","1612224000","['generic']"
"1jpg1host.net16.net","1612224000","['generic']"
"1minuteadvice.com","1612224000","['generic']"
"1q14.com","1612224000","['malware']"
"1teename.com","1612224000","['spam', 'generic']"
"1txt.co.in","1612224000","['malware']"
"1w91.com","1612224000","['malware']"
"1wani.com","1612224000","['spam']"
"1xbet-win.ru","1612224000","['phishing']"
"2000central.monster","1612224000","['spam']"
"2000kumdo.com","1612224000","['generic']"
"2021-alfa-bank.ru","1612224000","['phishing']"
"2021-alfabankru.ru","1612224000","['phishing']"
"2021central.email","1612224000","['spam']"
"2021descargarflplayer.site","1612224000","['generic']"
"2021franceflplayer.info","1612224000","['generic']"
"2021maquinas.email","1612224000","['spam']"
"2021patriots.com","1612224000","['generic']"
"2021secretaria.email","1612224000","['spam']"
"2121kk.top","1612224000","['generic']"
"21lsunciadghjaytahgsdhjad.us","1612224000","['spam']"
"2222kk.top","1612224000","['generic']"
"232playschool.com","1612224000","['spam', 'generic']"
"234ma.com","1612224000","['generic']"
"242.000webhostapp.com","1612224000","['generic']"
"2424kk.top","1612224000","['generic']"
"247adult.club","1612224000","['spam']"
"24a43291d32598c94ea90c6471b8bcca.co.cc","1612224000","['generic']"
"24creditnalichka.xyz","1612224000","['spam']"
"2525775sf.com","1612224000","['generic']"
"253f88144c18d.org","1612224000","['generic']"
"2540dr.ess.aleoklop.ewww.your-hoster.de","1612224000","['generic']"
"27976a9732.nxcli.net","1612224000","['generic']"
"29889.wang","1612224000","['spam', 'generic']"
"2fa-verify.com","1612224000","['generic']"
"2kb053.wang","1612224000","['spam']"
"2n31.com","1612224000","['malware']"
"2n40.com","1612224000","['malware']"
"2n41.com","1612224000","['malware']"
"2n47.com","1612224000","['malware']"
"2n54.com","1612224000","['malware']"
