"url","collect","tags_str"
"""www.cpdsalerno.com/redacted@redacted.tld/august%2021,%202020/02:30""","1599350400","['malware']"
"0-24bpautomentes.hu/contactform/https:/lm/zmjxwcah6xcvp6qnkzmn","1599350400","['malware']"
"0-24bpautomentes.hu/contactform/lm/zmjxwcah6xcvp6qnkzmn","1599350400","['malware']"
"000l34e.wcomhost.com/?fbclid=iwar0btlkrzzoi5ou7l2jy29nipaepitsvtkggmxltlwh8x-wn6yj6mmfqrru","1599350400","['phishing']"
"000p7l3.wcomhost.com/ameli-assurance/remboursement/login","1599350400","['phishing']"
"000p7l3.wcomhost.com/ameli-assurance/remboursement/login/iframe-page1.html","1599350400","['phishing']"
"000p7l3.wcomhost.com/ameli-assurance/remboursement/login/iframe-page2.html","1599350400","['phishing']"
"000p7l3.wcomhost.com/ameli-assurance/remboursement/login/iframe-page3.html","1599350400","['phishing']"
"01.shgrasp.vip/v3mzw/setup/%e4%bb%bb%e6%88%91%e8%a1%8c%e6%b5%8f%e8%a7%88%e5%99%a8.exe","1599350400","['malware']"
"02.bill.ref-117.com/?o2=2","1599350400","['phishing']"
"04de5a73-bfcf-4a49-95ed-e4f8c3f51fde.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html","1599350400","['phishing']"
"08c8caa7-2bce-4141-90d3-6da0a6b6bab6.htmlcomponentservice.com/get_draft?id=96c871_39d1eee16c26eff7fabe1ba646529cb6.html","1599350400","['phishing']"
"1.0.132.173:1124/.i","1599350400","['malware']"
"1.0.132.195:1124/.i","1599350400","['malware']"
"1.11.132.252:34758/.i","1599350400","['malware']"
"1.11.157.111:22369/.i","1599350400","['malware']"
"1.168.223.109:49132/.i","1599350400","['malware']"
"1.168.72.65:51204/.i","1599350400","['malware']"
"1.172.170.96:41041/.i","1599350400","['malware']"
"1.176.89.252:26376/.i","1599350400","['malware']"
"1.196.152.162:60703/mozi.a","1599350400","['malware']"
"1.226.176.21:10760/.i","1599350400","['malware']"
"1.226.176.97:49028/.i","1599350400","['malware']"
"1.230.226.101:58006/.i","1599350400","['malware']"
"1.231.147.26:58966/.i","1599350400","['malware']"
"1.24.133.153:34678/mozi.m","1599350400","['malware']"
"1.246.222.105:1223/mozi.a","1599350400","['malware']"
"1.246.222.105:1223/mozi.m","1599350400","['malware']"
"1.246.222.107:4428/mozi.a","1599350400","['malware']"
"1.246.222.107:4428/mozi.m","1599350400","['malware']"
"1.246.222.109:1972/mozi.a","1599350400","['malware']"
"1.246.222.109:1972/mozi.m","1599350400","['malware']"
"1.246.222.123:4081/mozi.a","1599350400","['malware']"
"1.246.222.123:4081/mozi.m","1599350400","['malware']"
"1.246.222.123:4081/mozi.m+-o+-","1599350400","['malware']"
"1.246.222.127:3755/mozi.a","1599350400","['malware']"
"1.246.222.127:3755/mozi.m","1599350400","['malware']"
"1.246.222.134:1879/mozi.a","1599350400","['malware']"
"1.246.222.134:1879/mozi.m","1599350400","['malware']"
"1.246.222.138:1629/mozi.m","1599350400","['malware']"
"1.246.222.14:3654/mozi.a","1599350400","['malware']"
"1.246.222.14:3654/mozi.m","1599350400","['malware']"
"1.246.222.153:3273/mozi.a","1599350400","['malware']"
"1.246.222.153:3273/mozi.m","1599350400","['malware']"
"1.246.222.165:3619/mozi.a","1599350400","['malware']"
"1.246.222.165:3619/mozi.m","1599350400","['malware']"
"1.246.222.20:4474/mozi.a","1599350400","['malware']"
"1.246.222.20:4474/mozi.m","1599350400","['malware']"
"1.246.222.228:1771/mozi.a","1599350400","['malware']"
"1.246.222.232:4170/mozi.m","1599350400","['malware']"
"1.246.222.234:3030/mozi.m","1599350400","['malware']"
"1.246.222.237:4056/mozi.a","1599350400","['malware']"
"1.246.222.237:4056/mozi.m","1599350400","['malware']"
"1.246.222.245:4391/mozi.a","1599350400","['malware']"
"1.246.222.245:4391/mozi.m","1599350400","['malware']"
"1.246.222.249:3847/mozi.m","1599350400","['malware']"
"1.246.222.36:4315/mozi.a","1599350400","['malware']"
"1.246.222.36:4315/mozi.m","1599350400","['malware']"
"1.246.222.36:4315/mozi.m+-o+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1","1599350400","['malware']"
"1.246.222.38:2677/mozi.a","1599350400","['malware']"
"1.246.222.38:2677/mozi.m","1599350400","['malware']"
"1.246.222.41:3827/mozi.a","1599350400","['malware']"
"1.246.222.43:1699/mozi.a","1599350400","['malware']"
"1.246.222.43:1699/mozi.m","1599350400","['malware']"
"1.246.222.44:3345/mozi.m","1599350400","['malware']"
"1.246.222.49:3836/mozi.a","1599350400","['malware']"
"1.246.222.49:3836/mozi.m","1599350400","['malware']"
"1.246.222.49:3836/mozi.m+-o+/tmp/netgear;sh+netgear&curpath=/&currentsetting.htm=1","1599350400","['malware']"
"1.246.222.4:2683/mozi.a","1599350400","['malware']"
"1.246.222.4:2683/mozi.m","1599350400","['malware']"
"1.246.222.56:4348/mozi.a","1599350400","['malware']"
"1.246.222.56:4348/mozi.m","1599350400","['malware']"
"1.246.222.63:2304/mozi.a","1599350400","['malware']"
"1.246.222.63:2304/mozi.m","1599350400","['malware']"
"1.246.222.69:2197/i","1599350400","['malware']"
"1.246.222.69:2197/mozi.a","1599350400","['malware']"
"1.246.222.69:2197/mozi.m","1599350400","['malware']"
"1.246.222.79:3928/mozi.a","1599350400","['malware']"
"1.246.222.79:3928/mozi.m","1599350400","['malware']"
"1.246.222.80:3572/mozi.a","1599350400","['malware']"
"1.246.222.80:3572/mozi.m","1599350400","['malware']"
"1.246.222.83:2622/mozi.a","1599350400","['malware']"
"1.246.222.83:2622/mozi.m","1599350400","['malware']"
"1.246.222.87:3047/mozi.a","1599350400","['malware']"
"1.246.222.87:3047/mozi.m","1599350400","['malware']"
"1.246.222.94:3170/mozi.a","1599350400","['malware']"
"1.246.222.94:3170/mozi.m","1599350400","['malware']"
"1.246.222.9:4469/mozi.m","1599350400","['malware']"
"1.246.223.103:3540/mozi.a","1599350400","['malware']"
"1.246.223.103:3540/mozi.m","1599350400","['malware']"
"1.246.223.109:4692/mozi.a","1599350400","['malware']"
"1.246.223.109:4692/mozi.m","1599350400","['malware']"
"1.246.223.10:2325/mozi.m","1599350400","['malware']"
"1.246.223.119:4439/mozi.a","1599350400","['malware']"
"1.246.223.119:4439/mozi.a;chmod+777+mozi.a;/tmp/mozi.a+jaws","1599350400","['malware']"
"1.246.223.119:4439/mozi.a;chmod+777+mozi.a;/tmp/mozi.a+jaws)","1599350400","['malware']"
"1.246.223.119:4439/mozi.m","1599350400","['malware']"
"1.246.223.125:3265/mozi.m","1599350400","['malware']"
"1.246.223.126:1146/mozi.m","1599350400","['malware']"
"1.246.223.127:1893/mozi.a","1599350400","['malware']"
"1.246.223.127:1893/mozi.m","1599350400","['malware']"
"1.246.223.130:4055/mozi.a","1599350400","['malware']"
"1.246.223.130:4055/mozi.m","1599350400","['malware']"
"1.246.223.130:4055/mozi.m+-o+-","1599350400","['malware']"
"1.246.223.146:2949/mozi.a","1599350400","['malware']"
"1.246.223.146:2949/mozi.m","1599350400","['malware']"
"1.246.223.148:3411/mozi.a","1599350400","['malware']"
"1.246.223.148:3411/mozi.m","1599350400","['malware']"
"1.246.223.15:1335/mozi.a","1599350400","['malware']"
"1.246.223.15:1335/mozi.m","1599350400","['malware']"
"1.246.223.223:1992/mozi.a","1599350400","['malware']"
"1.246.223.223:1992/mozi.m","1599350400","['malware']"
"1.246.223.22:3483/mozi.a","1599350400","['malware']"
"1.246.223.22:3483/mozi.m","1599350400","['malware']"
"1.246.223.30:4156/mozi.a","1599350400","['malware']"
"1.246.223.30:4156/mozi.m","1599350400","['malware']"
"1.246.223.32:2456/mozi.a","1599350400","['malware']"
"1.246.223.32:2456/mozi.a;chmod+777+mozi.a;/tmp/mozi.a+jaws","1599350400","['malware']"
"1.246.223.32:2456/mozi.m","1599350400","['malware']"
"1.246.223.3:4051/i","1599350400","['malware']"
"1.246.223.3:4051/mozi.m","1599350400","['malware']"
"1.246.223.49:1646/mozi.a","1599350400","['malware']"
"1.246.223.49:1646/mozi.m","1599350400","['malware']"
"1.246.223.4:2072/mozi.a","1599350400","['malware']"
"1.246.223.4:2072/mozi.m","1599350400","['malware']"
"1.246.223.54:4713/mozi.a","1599350400","['malware']"
"1.246.223.54:4713/mozi.m","1599350400","['malware']"
"1.246.223.58:4216/mozi.m","1599350400","['malware']"
"1.246.223.60:1757/mozi.m","1599350400","['malware']"
"1.246.223.60:1927/mozi.a","1599350400","['malware']"
"1.246.223.61:3045/mozi.a","1599350400","['malware']"
"1.246.223.61:3045/mozi.m","1599350400","['malware']"
"1.246.223.6:1064/mozi.a","1599350400","['malware']"
"1.246.223.6:1064/mozi.m","1599350400","['malware']"
"1.246.223.71:1458/mozi.a","1599350400","['malware']"
"1.246.223.71:1458/mozi.m","1599350400","['malware']"
"1.246.223.74:2476/mozi.a","1599350400","['malware']"
"1.246.223.74:2476/mozi.m","1599350400","['malware']"
"1.246.223.82:4781/mozi.m","1599350400","['malware']"
"1.246.223.83:4821/mozi.a","1599350400","['malware']"
"1.246.223.83:4821/mozi.a;chmod+777+mozi.a;/tmp/mozi.a+jaws","1599350400","['malware']"
"1.246.223.83:4821/mozi.m","1599350400","['malware']"
"1.246.223.94:1142/mozi.a","1599350400","['malware']"
"1.246.223.94:1142/mozi.m","1599350400","['malware']"
"1.247.221.141:6300/.i","1599350400","['malware']"
"1.247.221.142:40603/.i","1599350400","['malware']"
"1.249.53.171:24749/.i","1599350400","['malware']"
"1.250.111.212:51080/.i","1599350400","['malware']"
"1.250.159.39:47899/.i","1599350400","['malware']"
"1.250.159.41:24986/.i","1599350400","['malware']"
"1.254.152.220:50721/.i","1599350400","['malware']"
"1.254.88.13:10690/.i","1599350400","['malware']"
"1.30.215.144:46951/mozi.m","1599350400","['malware']"
"1.32.40.164:11334/.i","1599350400","['malware']"
"1.32.47.0:60449/.i","1599350400","['malware']"
"1.32.47.135:60449/.i","1599350400","['malware']"
"1.32.47.191:60449/.i","1599350400","['malware']"
"1.32.48.218:18857/.i","1599350400","['malware']"
"1.32.49.84:25324/.i","1599350400","['malware']"
"1.32.53.142:51085/.i","1599350400","['malware']"
"1.32.53.191:22167/.i","1599350400","['malware']"
"1.32.54.239:35066/.i","1599350400","['malware']"
"1.34.107.171:64895/.i","1599350400","['malware']"
"1.34.116.210:45471/.i","1599350400","['malware']"
"1.34.117.249:51626/.i","1599350400","['malware']"
"1.34.120.14:61940/.i","1599350400","['malware']"
"1.34.120.30:1514/.i","1599350400","['malware']"
"1.34.130.108:39458/.i","1599350400","['malware']"
"1.34.156.94:47277/.i","1599350400","['malware']"
"1.34.157.73:40538/.i","1599350400","['malware']"
"1.34.166.137:60029/.i","1599350400","['malware']"
"1.34.168.144:56819/.i","1599350400","['malware']"
"1.34.170.68:62226/.i","1599350400","['malware']"
"1.34.179.14:61646/.i","1599350400","['malware']"
"1.34.180.128:37346/.i","1599350400","['malware']"
"1.34.181.229:64404/.i","1599350400","['malware']"
"1.34.199.163:45213/.i","1599350400","['malware']"
"1.34.247.36:35473/.i","1599350400","['malware']"
"1.34.254.120:52916/.i","1599350400","['malware']"
"1.34.28.211:45225/.i","1599350400","['malware']"
"1.34.35.33:14095/.i","1599350400","['malware']"
"1.34.49.63:35247/.i","1599350400","['malware']"
"1.34.49.63:59107/.i","1599350400","['malware']"
"1.34.5.89:2028/.i","1599350400","['malware']"
"1.34.5.89:57290/.i","1599350400","['malware']"
"1.34.59.133:52676/.i","1599350400","['malware']"
"1.34.59.67:39868/.i","1599350400","['malware']"
"1.34.6.193:58001/.i","1599350400","['malware']"
"1.34.72.160:31871/.i","1599350400","['malware']"
"1.34.82.44:57070/.i","1599350400","['malware']"
"1.36.43.207:8455/.i","1599350400","['malware']"
"1.4.172.11:1699/.i","1599350400","['malware']"
"1.52.229.186:9887/.i","1599350400","['malware']"
"1.52.71.213:64763/.i","1599350400","['malware']"
"1.53.187.224:43931/.i","1599350400","['malware']"
"1.53.30.223:27006/.i","1599350400","['malware']"
"1.53.86.74:18871/.i","1599350400","['malware']"
"1.54.121.154:18871/.i","1599350400","['malware']"
"1.54.168.163:52584/.i","1599350400","['malware']"
"1.54.22.202:43286/.i","1599350400","['malware']"
"1.54.51.155:35523/.i","1599350400","['malware']"
"1.54.69.241:58002/.i","1599350400","['malware']"
"1.54.78.162:6733/.i","1599350400","['malware']"
"1.55.16.58:62693/.i","1599350400","['malware']"
"1.6.23.173:40011/.i","1599350400","['malware']"
"1.6.29.41:14521/.i","1599350400","['malware']"
"1.64.82.71:11530/.i","1599350400","['malware']"
"1.64.98.249:62482/.i","1599350400","['malware']"
"1.9.181.154:10129/.i","1599350400","['malware']"
"100.12.37.7:19162/.i","1599350400","['malware']"
"100.16.215.164:10777/.i","1599350400","['malware']"
"100.38.225.68:17226/.i","1599350400","['malware']"
"100.8.130.37:50799/.i","1599350400","['malware']"
"100.8.77.4:64108/.i","1599350400","['malware']"
"1000kleider.com/chase/chasenew/chasenew/error.php?lob=rbglogon","1599350400","['phishing']"
"1000kleider.com/chase/chasenew/chasenew/login.php?lob=rbglogon","1599350400","['phishing']"
"1000kleider.de/chase/chasenew/chasenew","1599350400","['phishing']"
"1000kleider.de/chase/chasenew/chasenew/login.php","1599350400","['phishing']"
"1000kleider.de/chase/chasenew/chasenew/signon.php?lob=rbglogon","1599350400","['phishing']"
"1000kleider.de/chase/chasenew/chasenew/signon.php?lob=rbglogon&_pagelabel=page_logonform","1599350400","['phishing']"
"101.109.76.70:57132/mozi.m","1599350400","['malware']"
"101.178.221.205:18594/.i","1599350400","['malware']"
"101.206.62.211:39051/mozi.m","1599350400","['malware']"
"101.255.36.146:19559/.i","1599350400","['malware']"
"101.51.129.220:42703/mozi.m","1599350400","['malware']"
"101.64.157.103:60900/mozi.a","1599350400","['malware']"
"101.64.157.103:60900/mozi.m","1599350400","['malware']"
"101.64.157.146:60900/mozi.a","1599350400","['malware']"
"101.64.157.146:60900/mozi.m","1599350400","['malware']"
"101.65.117.95:48369/mozi.m","1599350400","['malware']"
"101.65.117.95:51814/mozi.m","1599350400","['malware']"
"101.65.118.108:35857/mozi.m","1599350400","['malware']"
"101.65.118.108:36081/mozi.m","1599350400","['malware']"
"101.99.91.111/bin_ajclyqmz34.bin","1599350400","['malware']"
"101.99.91.111/bin_iwoxglczqx113.bin","1599350400","['malware']"
"101.99.91.111/bin_koochbajvw159.bin","1599350400","['malware']"
"101.99.91.158/remwealthy_lfwkcoqh26.bin","1599350400","['malware']"
"101.99.91.158/wealth_lsguooqmsx183.bin","1599350400","['malware']"
"101.99.91.158/wealthdomain_lypxhdfcg252.bin","1599350400","['malware']"
"101.99.91.158/wealthremcos_unvthetva173.bin","1599350400","['malware']"
"1018.lv/wp-admin/swift/e0gtah/4oc60031616mikt0sn4jc9b0r7vo","1599350400","['malware']"
"102.113.230.133:39980/.i","1599350400","['malware']"
"102.141.240.139:23462/.i","1599350400","['malware']"
"103.1.101.228:27237/.i","1599350400","['malware']"
"103.102.68.27:49046/.i","1599350400","['malware']"
"103.110.18.230:58215/mozi.m","1599350400","['malware']"
"103.110.49.20:26453/.i","1599350400","['malware']"
"103.116.232.42:38355/mozi.m","1599350400","['malware']"
"103.116.87.130:33345/.i","1599350400","['malware']"
"103.125.191.78/chprvdoc/svchost.exe","1599350400","['malware']"
"103.125.218.107/b2f627/svcguard","1599350400","['malware']"
"103.125.218.107/b2f627/svcupdate","1599350400","['malware']"
"103.125.218.107/b2f627/svcworkmanager","1599350400","['malware']"
"103.126.217.58:50848/.i","1599350400","['malware']"
"103.139.219.9:54376/.i","1599350400","['malware']"
"103.144.10.134:56387/mozi.m","1599350400","['malware']"
"103.16.145.25:42633/.i","1599350400","['malware']"
"103.197.134.18:43660/mozi.m","1599350400","['malware']"
"103.204.122.131:46784/mozi.m","1599350400","['malware']"
"103.204.168.34:37441/.i","1599350400","['malware']"
"103.210.31.84:24311/.i","1599350400","['malware']"
"103.211.78.145:38756/mozi.m","1599350400","['malware']"
"103.217.215.21:40698/.i","1599350400","['malware']"
"103.221.254.130:37589/.i","1599350400","['malware']"
"103.226.7.141:10067/.i","1599350400","['malware']"
"103.234.226.133:20102/.i","1599350400","['malware']"
"103.237.173.218:28875/.i","1599350400","['malware']"
"103.31.47.214:10422/.i","1599350400","['malware']"
"103.4.117.26:59068/.i","1599350400","['malware']"
"103.42.252.130:62020/.i","1599350400","['malware']"
"103.47.57.204:39009/.i","1599350400","['malware']"
"103.50.4.235:16771/.i","1599350400","['malware']"
"103.51.249.64:33700/.i","1599350400","['malware']"
"103.59.134.166:44990/mozi.m","1599350400","['malware']"
"103.67.152.225:33756/mozi.m","1599350400","['malware']"
"103.67.189.125:47345/.i","1599350400","['malware']"
"103.67.189.125:47345/i","1599350400","['malware']"
"103.79.112.254:65533/.i","1599350400","['malware']"
"103.80.210.9:55650/.i","1599350400","['malware']"
"103.82.145.110:34519/mozi.a","1599350400","['malware']"
"103.82.145.110:34519/mozi.m","1599350400","['malware']"
"103.82.145.111:42342/mozi.a","1599350400","['malware']"
"103.82.145.111:42342/mozi.m","1599350400","['malware']"
"103.83.110.234:42433/mozi.m","1599350400","['malware']"
"103.91.17.136:50287/mozi.a","1599350400","['malware']"
"103.91.85.198:39954/mozi.m","1599350400","['malware']"
"103.92.25.90/boot/checkprocessos.exe","1599350400","['malware']"
"103.92.25.90/boot/oslend.exe","1599350400","['malware']"
"103.92.25.90/cig.dat","1599350400","['malware']"
"103.92.25.90/cig/cig.dat","1599350400","['malware']"
"103.92.25.90/tienich/chuphongnet.exe","1599350400","['malware']"
"103.92.25.95/cig.dat","1599350400","['malware']"
"104.11.87.33:61982/.i","1599350400","['malware']"
"104.152.156.22:58403/.i","1599350400","['malware']"
"104.175.99.243:30943/.i","1599350400","['malware']"
"104.186.40.115:1860/.i","1599350400","['malware']"
"104.32.48.59:37337/.i","1599350400","['malware']"
"104.32.73.104:1515/.i","1599350400","['malware']"
"104.33.13.36:56550/.i","1599350400","['malware']"
"104.33.52.85:52797/.i","1599350400","['malware']"
"104.37.187.23/armv4l","1599350400","['malware']"
"104.37.187.23/armv5l","1599350400","['malware']"
"104.37.187.23/armv6l","1599350400","['malware']"
"104.37.187.23/i586","1599350400","['malware']"
"104.37.187.23/i686","1599350400","['malware']"
"104.37.187.23/luciferbins.sh","1599350400","['malware']"
"104.37.187.23/m68k","1599350400","['malware']"
"104.37.187.23/mips","1599350400","['malware']"
"104.37.187.23/mipsel","1599350400","['malware']"
"104.37.187.23/powerpc","1599350400","['malware']"
"104.37.187.23/sh4","1599350400","['malware']"
"104.37.187.23/sparc","1599350400","['malware']"
"104.37.187.23/x86","1599350400","['malware']"
"104.4.171.163:53419/.i","1599350400","['malware']"
"105.154.186.113:1654/.i","1599350400","['malware']"
"105.155.86.152:45100/.i","1599350400","['malware']"
"105.187.32.2:62121/.i","1599350400","['malware']"
"105.225.21.46:47834/.i","1599350400","['malware']"
"105.226.224.194:17933/.i","1599350400","['malware']"
"106.1.6.116:45290/.i","1599350400","['malware']"
"106.1.93.253:32518/.i","1599350400","['malware']"
"106.104.115.213:30358/.i","1599350400","['malware']"
"106.104.125.55:65147/.i","1599350400","['malware']"
"106.104.193.155:27013/.i","1599350400","['malware']"
"106.105.197.111:20794/.i","1599350400","['malware']"
"106.105.218.18:50146/.i","1599350400","['malware']"
"106.105.219.3:23133/.i","1599350400","['malware']"
"106.105.233.166:16918/.i","1599350400","['malware']"
"106.110.104.29:53585/mozi.m","1599350400","['malware']"
"106.110.105.60:37627/mozi.m","1599350400","['malware']"
"106.110.107.114:52933/mozi.a","1599350400","['malware']"
"106.110.107.114:52933/mozi.m","1599350400","['malware']"
"106.110.114.209:47798/mozi.m","1599350400","['malware']"
"106.110.149.228:37799/mozi.m","1599350400","['malware']"
"106.110.17.28:59155/mozi.m","1599350400","['malware']"
"106.110.201.18:49834/mozi.m","1599350400","['malware']"
"106.110.214.217:59328/mozi.m","1599350400","['malware']"
"106.110.215.93:43228/mozi.m","1599350400","['malware']"
"106.110.219.88:57792/mozi.m","1599350400","['malware']"
"106.110.93.16:37100/mozi.m","1599350400","['malware']"
"106.110.93.194:45898/mozi.m","1599350400","['malware']"
"106.110.94.54:47356/mozi.a","1599350400","['malware']"
"106.110.94.54:47356/mozi.m","1599350400","['malware']"
"106.111.198.208:49281/mozi.m","1599350400","['malware']"
"106.111.198.6:38406/mozi.m","1599350400","['malware']"
