"domain","collect","tags_str"
"0-day.us","1611878400","['generic']"
"000300.000webhostapp.com","1611878400","['generic']"
"000htc4.wcomhost.com","1611878400","['generic']"
"000turtali4.email","1611878400","['spam']"
"001admloja.monster","1611878400","['spam']"
"01-vyhlop.online","1611878400","['generic']"
"02-vyhlop.online","1611878400","['generic']"
"020wyt.com","1611878400","['generic']"
"021hybc.com","1611878400","['generic']"
"02resolve.co.uk","1611878400","['generic']"
"03-vyhlop.online","1611878400","['generic']"
"03be.com","1611878400","['generic']"
"04-vyhlop.online","1611878400","['generic']"
"04081950.top","1611878400","['spam']"
"05-vyhlop.online","1611878400","['generic']"
"0512fkyy.com","1611878400","['generic']"
"0529b24042b6071580d43d5fce7b473f.co.cc","1611878400","['generic']"
"074f5b55f6913543812c54906d875799.co.cc","1611878400","['generic']"
"0ad8b925.ithemeshosting.com.php73-39.lan3-1.websitetestlink.com","1611878400","['generic']"
"0ce2c046fa4c26a1e8e6b5cb086c413f.co.cc","1611878400","['generic']"
"0cv1vz.wang","1611878400","['spam']"
"0gorundpoereneratroias.us","1611878400","['spam']"
"0nteub.wang","1611878400","['spam']"
"1.p4564.com","1611878400","['malware']"
"1001admloja.monster","1611878400","['spam']"
"1011muirlandsvistaway.com","1611878400","['generic']"
"10537670566898005.best-system-tools.com","1611878400","['generic']"
"10xclubhouseapp.com","1611878400","['generic']"
"110oneten.com","1611878400","['generic']"
"111.gai8567.cn","1611878400","['malware']"
"11fcc30a79d87.org","1611878400","['generic']"
"11guide.com","1611878400","['generic']"
"123-um-dm.online","1611878400","['generic']"
"1234.cc","1611878400","['malware']"
"123mania.com","1611878400","['generic']"
"128bits.cc","1611878400","['malware']"
"12yue.net","1611878400","['malware']"
"1365greenwichct.com","1611878400","['generic']"
"138pd.com","1611878400","['malware']"
"13x.top","1611878400","['spam']"
"165348.com","1611878400","['generic']"
"16556.wang","1611878400","['spam', 'generic']"
"170293.ddns.net","1611878400","['malware']"
"171my.com","1611878400","['malware', 'generic']"
"1739957.com","1611878400","['generic']"
"17xgzs.com","1611878400","['generic']"
"1800botjunk.com","1611878400","['generic']"
"1955central.monster","1611878400","['spam']"
"19766.wang","1611878400","['spam']"
"19920.com","1611878400","['malware']"
"199236.xyz","1611878400","['generic']"
"1998repositor.email","1611878400","['spam']"
"19emnrjftcli4whj70.com","1611878400","['generic']"
"1b813e523e45b.org","1611878400","['generic']"
"1cigv.app.link","1611878400","['generic']"
"1d2vvnnhduw5olh.com","1611878400","['generic']"
"1d65.com","1611878400","['malware']"
"1flowpdy3i36yuzlv8.com","1611878400","['generic']"
"1idealwebdesign.com","1611878400","['generic']"
"1j32.com","1611878400","['malware']"
"1j37.com","1611878400","['malware']"
"1jdnd4kjfj7.000webhostapp.com","1611878400","['generic']"
"1jpg1host.net16.net","1611878400","['generic']"
